%NODE	X	Y	Z	R	G	B
-1.70925	4.807	2.70756	0	0	0
-0.823498	2.334	1.31464	0	0	0
-0.865396	2.472	1.39236	0	0	0
-1.29659	3.793	2.13642	0	0	0
-0.323224	0.961	0.541287	0	0	0
-0.615147	1.844	1.03864	0	0	0
-3.42393	10.349	5.82912	0	0	0
-3.67864	11.212	6.3152	0	0	0
-0.515665	2.784	1.5681	0	0	0
-1.66711	9.136	5.14589	0	0	0
-1.3122	7.301	4.11232	0	0	0
-1.45284	8.209	4.62375	0	0	0
-1.73485	9.957	5.60832	0	0	0
-0.182425	1.099	0.619016	0	0	0
-1.47768	9.052	5.09858	0	0	0
-0.883235	5.599	3.15366	0	0	0
-0.394046	2.685	1.51234	0	0	0
-0.432465	3.003	1.69145	0	0	0
-1.48256	10.495	5.91135	0	0	0
-1.31548	9.497	5.34922	0	0	0
-0.747443	5.619	3.16492	0	0	0
-0.638207	4.899	2.75938	0	0	0
-0.473948	4.067	2.29075	0	0	0
-1.06369	9.348	5.2653	0	0	0
-0.783496	7.235	4.07514	0	0	0
-0.162823	1.722	0.969923	0	0	0
-0.147075	1.602	0.902333	0	0	0
-0.85595	9.611	5.41343	0	0	0
-0.138358	1.603	0.902896	0	0	0
-0.266152	3.185	1.79396	0	0	0
-0.556632	7.13	4.016	0	0	0
-0.31378	6.202	3.4933	0	0	0
-0.434524	10.972	6.18002	0	0	0
-0.406552	11.031	6.21326	0	0	0
-0.118399	4.138	2.33075	0	0	0
-0.253391	10.961	6.17383	0	0	0
-0.0992856	8.187	4.61136	0	0	0
-0.0783977	11.821	6.65823	0	0	0
-0.00913283	8.033	4.52462	0	0	0
0.044088	10.116	5.69788	0	0	0
0.0574256	5.828	3.28264	0	0	0
0.0641569	3.078	1.7337	0	0	0
0.243816	10.335	5.82123	0	0	0
0.310541	9.755	5.49454	0	0	0
0.489235	10.125	5.70295	0	0	0
0.263608	5.162	2.90752	0	0	0
0.144977	2.694	1.51741	0	0	0
0.365662	5.413	3.04889	0	0	0
0.809998	11.522	6.48981	0	0	0
0.942042	11.994	6.75567	0	0	0
0.77047	9.478	5.33852	0	0	0
0.547759	6.518	3.67129	0	0	0
0.820123	9.16	5.15941	0	0	0
0.0783185	0.801	0.451167	0	0	0
0.842085	8.377	4.71838	0	0	0
0.159016	1.462	0.823477	0	0	0
0.651798	5.845	3.29222	0	0	0
0.964187	7.698	4.33593	0	0	0
